times,Level,Units
2011-07-15 10:45:00,42.721,ft
2011-07-15 11:15:00,42.773,ft
2011-07-15 11:45:00,42.636,ft
2011-07-15 12:15:00,42.691,ft
2011-07-15 12:45:00,42.702,ft
2011-07-15 13:15:00,42.658,ft
2011-07-15 13:45:00,42.658,ft
2011-07-15 14:15:00,42.579,ft
2011-07-15 14:45:00,42.595,ft
2011-07-15 15:15:00,42.611,ft
2011-07-15 15:45:00,42.618,ft
2011-07-15 16:15:00,42.603,ft
2011-07-15 16:45:00,42.623,ft
2011-07-15 17:15:00,42.631,ft
2011-07-15 17:45:00,42.651,ft
2011-07-15 18:15:00,42.717,ft
2011-07-15 18:45:00,42.708,ft
2011-07-15 19:15:00,42.76,ft
2011-07-15 19:45:00,42.78,ft
2011-07-15 20:15:00,42.757,ft
2011-07-15 20:45:00,42.816,ft
2011-07-15 21:15:00,42.777,ft
2011-07-15 21:45:00,42.781,ft
2011-07-15 22:15:00,42.866,ft
2011-07-15 22:45:00,42.834,ft
2011-07-15 23:15:00,42.773,ft
2011-07-15 23:45:00,42.79,ft
2011-07-16 00:15:00,42.799,ft
2011-07-16 00:45:00,42.782,ft
2011-07-16 01:15:00,42.777,ft
2011-07-16 01:45:00,42.744,ft
2011-07-16 02:15:00,42.71,ft
2011-07-16 02:45:00,42.717,ft
2011-07-16 03:15:00,42.714,ft
2011-07-16 03:45:00,42.747,ft
2011-07-16 04:15:00,42.76,ft
2011-07-16 04:45:00,42.819,ft
2011-07-16 05:15:00,42.834,ft
2011-07-16 05:45:00,42.839,ft
2011-07-16 06:15:00,42.841,ft
2011-07-16 06:45:00,42.861,ft
2011-07-16 07:15:00,42.887,ft
2011-07-16 07:45:00,42.849,ft
2011-07-16 08:15:00,42.875,ft
2011-07-16 08:45:00,42.905,ft
2011-07-16 09:15:00,42.887,ft
2011-07-16 09:45:00,42.911,ft
2011-07-16 10:15:00,42.943,ft
2011-07-16 10:45:00,42.94,ft
2011-07-16 11:15:00,42.892,ft
2011-07-16 11:45:00,42.873,ft
2011-07-16 12:15:00,42.864,ft
2011-07-16 12:45:00,42.824,ft
2011-07-16 13:15:00,42.82,ft
2011-07-16 13:45:00,42.79,ft
2011-07-16 14:15:00,42.792,ft
2011-07-16 14:45:00,42.717,ft
2011-07-16 15:15:00,42.725,ft
2011-07-16 15:45:00,42.698,ft
2011-07-16 16:15:00,42.692,ft
2011-07-16 16:45:00,42.677,ft
2011-07-16 17:15:00,42.706,ft
2011-07-16 17:45:00,42.702,ft
2011-07-16 18:15:00,42.688,ft
2011-07-16 18:45:00,42.722,ft
2011-07-16 19:15:00,42.717,ft
2011-07-16 19:45:00,42.727,ft
2011-07-16 20:15:00,42.771,ft
2011-07-16 20:45:00,42.807,ft
2011-07-16 21:15:00,42.821,ft
2011-07-16 21:45:00,42.842,ft
2011-07-16 22:15:00,42.894,ft
2011-07-16 22:45:00,42.873,ft
2011-07-16 23:15:00,42.913,ft
2011-07-16 23:45:00,42.908,ft
2011-07-17 00:15:00,42.902,ft
2011-07-17 00:45:00,42.904,ft
2011-07-17 01:15:00,42.974,ft
2011-07-17 01:45:00,42.95,ft
2011-07-17 02:15:00,42.955,ft
2011-07-17 02:45:00,42.961,ft
2011-07-17 03:15:00,42.946,ft
2011-07-17 03:45:00,42.947,ft
2011-07-17 04:15:00,42.924,ft
2011-07-17 04:45:00,42.899,ft
2011-07-17 05:15:00,42.886,ft
2011-07-17 05:45:00,42.886,ft
2011-07-17 06:15:00,42.881,ft
2011-07-17 06:45:00,42.83,ft
2011-07-17 07:15:00,42.851,ft
2011-07-17 07:45:00,42.831,ft
2011-07-17 08:15:00,42.821,ft
2011-07-17 08:45:00,42.848,ft
2011-07-17 09:15:00,42.823,ft
2011-07-17 09:45:00,42.825,ft
2011-07-17 10:15:00,42.87,ft
2011-07-17 10:45:00,42.886,ft
2011-07-17 11:15:00,42.837,ft
2011-07-17 11:45:00,42.864,ft
2011-07-17 12:15:00,42.87,ft
2011-07-17 12:45:00,42.84,ft
2011-07-17 13:15:00,42.834,ft
2011-07-17 13:45:00,42.798,ft
2011-07-17 14:15:00,42.861,ft
2011-07-17 14:45:00,42.818,ft
2011-07-17 15:15:00,42.791,ft
2011-07-17 15:45:00,42.803,ft
2011-07-17 16:15:00,42.775,ft
2011-07-17 16:45:00,42.8,ft
2011-07-17 17:15:00,42.789,ft
2011-07-17 17:45:00,42.731,ft
2011-07-17 18:15:00,42.795,ft
2011-07-17 18:45:00,42.771,ft
2011-07-17 19:15:00,42.733,ft
2011-07-17 19:45:00,42.745,ft
2011-07-17 20:15:00,42.729,ft
2011-07-17 20:45:00,42.699,ft
2011-07-17 21:15:00,42.738,ft
2011-07-17 21:45:00,42.722,ft
2011-07-17 22:15:00,42.67,ft
2011-07-17 22:45:00,42.727,ft
2011-07-17 23:15:00,42.74,ft
2011-07-17 23:45:00,42.772,ft
2011-07-18 00:15:00,42.816,ft
2011-07-18 00:45:00,42.801,ft
2011-07-18 01:15:00,42.834,ft
2011-07-18 01:45:00,42.776,ft
2011-07-18 02:15:00,42.805,ft
2011-07-18 02:45:00,42.876,ft
2011-07-18 03:15:00,42.859,ft
2011-07-18 03:45:00,42.86,ft
2011-07-18 04:15:00,42.898,ft
2011-07-18 04:45:00,43.01,ft
2011-07-18 05:15:00,42.795,ft
2011-07-18 05:45:00,42.69,ft
2011-07-18 06:15:00,42.701,ft
2011-07-18 06:45:00,42.738,ft
2011-07-18 07:15:00,42.866,ft
2011-07-18 07:45:00,42.52,ft
2011-07-18 08:15:00,42.854,ft
2011-07-18 08:45:00,42.852,ft
2011-07-18 09:15:00,42.637,ft
2011-07-18 09:45:00,42.649,ft
2011-07-18 10:15:00,42.745,ft
2011-07-18 10:45:00,42.562,ft
2011-07-18 11:15:00,42.649,ft
2011-07-18 11:45:00,42.672,ft
2011-07-18 12:15:00,42.684,ft
2011-07-18 12:45:00,42.5,ft
2011-07-18 13:15:00,42.549,ft
2011-07-18 13:45:00,42.584,ft
2011-07-18 14:15:00,42.521,ft
2011-07-18 14:45:00,42.579,ft
2011-07-18 15:15:00,42.539,ft
2011-07-18 15:45:00,42.496,ft
2011-07-18 16:15:00,42.699,ft
2011-07-18 16:45:00,42.74,ft
2011-07-18 17:15:00,43.048,ft
2011-07-18 17:45:00,42.826,ft
2011-07-18 18:15:00,42.674,ft
2011-07-18 18:45:00,42.467,ft
2011-07-18 19:15:00,42.801,ft
2011-07-18 19:45:00,43.113,ft
2011-07-18 20:15:00,42.543,ft
2011-07-18 20:45:00,42.47,ft
2011-07-18 21:15:00,42.714,ft
2011-07-18 21:45:00,42.754,ft
2011-07-18 22:15:00,42.506,ft
2011-07-18 22:45:00,42.701,ft
2011-07-18 23:15:00,42.496,ft
2011-07-18 23:45:00,42.647,ft
2011-07-19 00:15:00,42.511,ft
2011-07-19 00:45:00,42.52,ft
2011-07-19 01:15:00,42.306,ft
2011-07-19 01:45:00,42.497,ft
2011-07-19 02:15:00,42.577,ft
2011-07-19 02:45:00,42.523,ft
2011-07-19 03:15:00,42.284,ft
2011-07-19 03:45:00,42.469,ft
2011-07-19 04:15:00,42.623,ft
2011-07-19 04:45:00,42.659,ft
2011-07-19 05:15:00,42.488,ft
2011-07-19 05:45:00,42.642,ft
2011-07-19 06:15:00,42.192,ft
2011-07-19 06:45:00,42.564,ft
2011-07-19 07:15:00,42.756,ft
2011-07-19 07:45:00,42.842,ft
2011-07-19 08:15:00,42.472,ft
2011-07-19 08:45:00,42.598,ft
2011-07-19 09:15:00,42.654,ft
2011-07-19 09:45:00,42.714,ft
2011-07-19 10:15:00,42.62,ft
2011-07-19 10:45:00,42.599,ft
2011-07-19 11:15:00,42.632,ft
2011-07-19 11:45:00,42.663,ft
2011-07-19 12:15:00,42.509,ft
2011-07-19 12:45:00,42.542,ft
2011-07-19 13:15:00,42.652,ft
2011-07-19 13:45:00,42.55,ft
2011-07-19 14:15:00,42.611,ft
2011-07-19 14:45:00,42.674,ft
2011-07-19 15:15:00,42.564,ft
2011-07-19 15:45:00,42.33,ft
2011-07-19 16:15:00,42.507,ft
2011-07-19 16:45:00,42.504,ft
2011-07-19 17:15:00,42.484,ft
2011-07-19 17:45:00,42.378,ft
2011-07-19 18:15:00,42.501,ft
2011-07-19 18:45:00,42.375,ft
2011-07-19 19:15:00,42.677,ft
2011-07-19 19:45:00,42.587,ft
2011-07-19 20:15:00,42.485,ft
2011-07-19 20:45:00,42.515,ft
2011-07-19 21:15:00,42.698,ft
2011-07-19 21:45:00,42.532,ft
2011-07-19 22:15:00,42.625,ft
2011-07-19 22:45:00,42.682,ft
2011-07-19 23:15:00,42.69,ft
2011-07-19 23:45:00,42.593,ft
2011-07-20 00:15:00,42.773,ft
2011-07-20 00:45:00,42.535,ft
2011-07-20 01:15:00,42.697,ft
2011-07-20 01:45:00,42.638,ft
2011-07-20 02:15:00,42.703,ft
2011-07-20 02:45:00,42.562,ft
2011-07-20 03:15:00,42.629,ft
2011-07-20 03:45:00,42.516,ft
2011-07-20 04:15:00,42.489,ft
2011-07-20 04:45:00,42.547,ft
2011-07-20 05:15:00,42.577,ft
2011-07-20 05:45:00,42.454,ft
2011-07-20 06:15:00,42.527,ft
2011-07-20 06:45:00,42.529,ft
2011-07-20 07:15:00,42.516,ft
2011-07-20 07:45:00,42.607,ft
2011-07-20 08:15:00,42.505,ft
2011-07-20 08:45:00,42.51,ft
2011-07-20 09:15:00,42.579,ft
2011-07-20 09:45:00,42.529,ft
2011-07-20 10:15:00,42.484,ft
2011-07-20 10:45:00,42.552,ft
2011-07-20 11:15:00,42.646,ft
2011-07-20 11:45:00,42.498,ft
2011-07-20 12:45:00,42.692,ft
2011-07-20 13:15:00,42.566,ft
2011-07-20 13:45:00,42.535,ft
2011-07-20 14:15:00,42.612,ft
2011-07-20 14:45:00,42.573,ft
2011-07-20 15:15:00,42.508,ft
2011-07-20 15:45:00,42.497,ft
2011-07-20 16:15:00,42.559,ft
2011-07-20 16:45:00,42.514,ft
2011-07-20 17:15:00,42.441,ft
2011-07-20 17:45:00,42.486,ft
2011-07-20 18:15:00,42.436,ft
2011-07-20 18:45:00,42.603,ft
2011-07-20 19:15:00,42.379,ft
2011-07-20 19:45:00,42.457,ft
2011-07-20 20:15:00,42.392,ft
2011-07-20 20:45:00,42.436,ft
2011-07-20 21:15:00,42.425,ft
2011-07-20 21:45:00,42.464,ft
2011-07-20 22:15:00,42.439,ft
2011-07-20 22:45:00,42.516,ft
2011-07-20 23:15:00,42.462,ft
2011-07-20 23:45:00,42.472,ft
2011-07-21 00:15:00,42.524,ft
2011-07-21 00:45:00,42.561,ft
2011-07-21 01:15:00,42.659,ft
2011-07-21 01:45:00,42.629,ft
2011-07-21 02:15:00,42.623,ft
2011-07-21 02:45:00,42.663,ft
2011-07-21 03:15:00,42.672,ft
2011-07-21 03:45:00,42.621,ft
2011-07-21 04:15:00,42.63,ft
2011-07-21 04:45:00,42.711,ft
2011-07-21 05:15:00,42.646,ft
2011-07-21 05:45:00,42.583,ft
2011-07-21 06:15:00,42.734,ft
2011-07-21 06:45:00,42.598,ft
2011-07-21 07:15:00,42.574,ft
2011-07-21 07:45:00,42.663,ft
2011-07-21 08:15:00,42.626,ft
2011-07-21 08:45:00,42.542,ft
2011-07-21 09:15:00,42.607,ft
2011-07-21 09:45:00,42.575,ft
2011-07-21 10:15:00,42.555,ft
2011-07-21 10:45:00,42.526,ft
2011-07-21 11:15:00,42.605,ft
2011-07-21 11:45:00,42.481,ft
2011-07-21 12:15:00,42.536,ft
2011-07-21 12:45:00,42.506,ft
2011-07-21 13:15:00,42.506,ft
2011-07-21 13:45:00,42.466,ft
2011-07-21 14:15:00,42.485,ft
2011-07-21 14:45:00,42.405,ft
2011-07-21 15:15:00,42.495,ft
2011-07-21 15:45:00,42.443,ft
2011-07-21 16:15:00,42.489,ft
2011-07-21 16:45:00,42.507,ft
2011-07-21 17:15:00,42.469,ft
2011-07-21 17:45:00,42.506,ft
2011-07-21 18:15:00,42.483,ft
2011-07-21 18:45:00,42.546,ft
2011-07-21 19:15:00,42.534,ft
2011-07-21 19:45:00,42.512,ft
2011-07-21 20:15:00,42.6,ft
2011-07-21 20:45:00,42.56,ft
2011-07-21 21:15:00,42.57,ft
2011-07-21 21:45:00,42.525,ft
2011-07-21 22:15:00,42.561,ft
2011-07-21 22:45:00,42.556,ft
2011-07-21 23:15:00,42.587,ft
2011-07-21 23:45:00,42.616,ft
2011-07-22 00:15:00,42.542,ft
2011-07-22 00:45:00,42.593,ft
2011-07-22 01:15:00,42.586,ft
2011-07-22 01:45:00,42.612,ft
2011-07-22 02:15:00,42.604,ft
2011-07-22 02:45:00,42.61,ft
2011-07-22 03:15:00,42.609,ft
2011-07-22 03:45:00,42.604,ft
2011-07-22 04:15:00,42.584,ft
2011-07-22 04:45:00,42.637,ft
2011-07-22 05:15:00,42.602,ft
2011-07-22 05:45:00,42.574,ft
2011-07-22 06:15:00,42.609,ft
2011-07-22 06:45:00,42.553,ft
2011-07-22 07:15:00,42.579,ft
2011-07-22 07:45:00,42.531,ft
2011-07-22 08:15:00,42.539,ft
2011-07-22 08:45:00,42.613,ft
2011-07-22 09:15:00,42.564,ft
2011-07-22 09:45:00,42.558,ft
2011-07-22 10:15:00,42.618,ft
2011-07-22 10:45:00,42.748,ft
2011-07-22 11:15:00,42.522,ft
2011-07-22 11:45:00,42.632,ft
2011-07-22 12:15:00,42.676,ft
2011-07-22 12:45:00,42.702,ft
2011-07-22 13:15:00,42.636,ft
2011-07-22 13:45:00,42.74,ft
2011-07-22 14:15:00,42.659,ft
2011-07-22 14:45:00,42.752,ft
2011-07-22 15:15:00,42.894,ft
2011-07-22 15:45:00,42.898,ft
2011-07-22 16:15:00,42.926,ft
2011-07-22 16:45:00,42.705,ft
2011-07-22 17:15:00,42.86,ft
2011-07-22 17:45:00,42.394,ft
2011-07-22 18:15:00,42.601,ft
2011-07-22 18:45:00,42.827,ft
2011-07-22 19:15:00,42.745,ft
2011-07-22 19:45:00,42.534,ft
2011-07-22 20:15:00,42.586,ft
2011-07-22 20:45:00,42.72,ft
2011-07-22 21:15:00,42.665,ft
2011-07-22 21:45:00,42.602,ft
2011-07-22 22:15:00,42.527,ft
2011-07-22 22:45:00,42.501,ft
2011-07-22 23:15:00,42.52,ft
2011-07-22 23:45:00,42.57,ft
2011-07-23 00:15:00,42.859,ft
2011-07-23 00:45:00,42.823,ft
2011-07-23 01:15:00,42.727,ft
2011-07-23 01:45:00,42.464,ft
2011-07-23 02:15:00,42.932,ft
2011-07-23 02:45:00,42.753,ft
2011-07-23 03:15:00,42.98,ft
2011-07-23 03:45:00,42.995,ft
2011-07-23 04:15:00,42.753,ft
2011-07-23 04:45:00,42.957,ft
2011-07-23 05:15:00,42.935,ft
2011-07-23 05:45:00,42.844,ft
2011-07-23 06:15:00,42.876,ft
2011-07-23 06:45:00,42.82,ft
2011-07-23 07:15:00,43.007,ft
2011-07-23 07:45:00,42.871,ft
2011-07-23 08:15:00,42.79,ft
2011-07-23 08:45:00,42.677,ft
2011-07-23 09:15:00,42.737,ft
2011-07-23 09:45:00,42.825,ft
2011-07-23 10:15:00,42.638,ft
2011-07-23 10:45:00,42.655,ft
2011-07-23 11:15:00,42.633,ft
2011-07-23 11:45:00,42.593,ft
2011-07-23 12:45:00,42.527,ft
2011-07-23 13:15:00,42.484,ft
2011-07-23 13:45:00,42.61,ft
2011-07-23 14:15:00,42.399,ft
2011-07-23 14:45:00,42.526,ft
2011-07-23 15:15:00,42.604,ft
2011-07-23 15:45:00,42.559,ft
2011-07-23 16:15:00,42.641,ft
2011-07-23 16:45:00,42.664,ft
2011-07-23 17:15:00,42.671,ft
2011-07-23 17:45:00,42.663,ft
2011-07-23 18:15:00,42.743,ft
2011-07-23 18:45:00,42.999,ft
2011-07-23 19:15:00,42.786,ft
2011-07-23 19:45:00,43.157,ft
2011-07-23 20:15:00,43.182,ft
2011-07-23 20:45:00,42.919,ft
2011-07-23 21:15:00,43.068,ft
2011-07-23 21:45:00,42.996,ft
2011-07-23 22:15:00,42.78,ft
2011-07-23 22:45:00,43.033,ft
2011-07-23 23:15:00,42.69,ft
2011-07-23 23:45:00,42.919,ft
2011-07-24 00:15:00,42.729,ft
2011-07-24 00:45:00,42.821,ft
2011-07-24 01:15:00,42.563,ft
2011-07-24 01:45:00,42.498,ft
2011-07-24 02:15:00,42.559,ft
2011-07-24 02:45:00,42.606,ft
2011-07-24 03:15:00,42.542,ft
2011-07-24 03:45:00,42.592,ft
2011-07-24 04:15:00,42.557,ft
2011-07-24 04:45:00,42.618,ft
2011-07-24 05:15:00,42.655,ft
2011-07-24 05:45:00,42.694,ft
2011-07-24 06:15:00,42.609,ft
2011-07-24 06:45:00,42.663,ft
2011-07-24 07:15:00,42.917,ft
2011-07-24 07:45:00,42.754,ft
2011-07-24 08:15:00,42.91,ft
2011-07-24 08:45:00,42.878,ft
2011-07-24 09:15:00,42.762,ft
2011-07-24 09:45:00,42.782,ft
2011-07-24 10:15:00,42.868,ft
2011-07-24 10:45:00,42.668,ft
2011-07-24 11:15:00,42.797,ft
2011-07-24 11:45:00,42.672,ft
2011-07-24 12:15:00,42.766,ft
2011-07-24 12:45:00,42.749,ft
2011-07-24 13:15:00,42.748,ft
2011-07-24 13:45:00,42.696,ft
2011-07-24 14:15:00,42.643,ft
2011-07-24 14:45:00,42.73,ft
2011-07-24 15:15:00,42.743,ft
2011-07-24 15:45:00,42.529,ft
2011-07-24 16:15:00,42.568,ft
2011-07-24 16:45:00,42.588,ft
2011-07-24 17:15:00,42.598,ft
2011-07-24 17:45:00,42.561,ft
2011-07-24 18:15:00,42.523,ft
2011-07-24 18:45:00,42.455,ft
2011-07-24 19:15:00,42.576,ft
2011-07-24 19:45:00,42.532,ft
2011-07-24 20:15:00,42.603,ft
2011-07-24 20:45:00,42.583,ft
2011-07-24 21:15:00,42.625,ft
2011-07-24 21:45:00,42.687,ft
2011-07-24 22:15:00,42.669,ft
2011-07-24 22:45:00,42.631,ft
2011-07-24 23:15:00,42.649,ft
2011-07-24 23:45:00,42.712,ft
2011-07-25 00:15:00,42.757,ft
2011-07-25 00:45:00,42.77,ft
2011-07-25 01:15:00,42.661,ft
2011-07-25 01:45:00,42.771,ft
2011-07-25 02:15:00,42.763,ft
2011-07-25 02:45:00,42.656,ft
2011-07-25 03:15:00,42.576,ft
2011-07-25 03:45:00,42.579,ft
2011-07-25 04:15:00,42.645,ft
2011-07-25 04:45:00,42.564,ft
2011-07-25 05:15:00,42.715,ft
2011-07-25 05:45:00,42.563,ft
2011-07-25 06:15:00,42.548,ft
2011-07-25 06:45:00,42.579,ft
2011-07-25 07:15:00,42.682,ft
2011-07-25 07:45:00,42.761,ft
2011-07-25 08:15:00,42.725,ft
2011-07-25 08:45:00,42.831,ft
2011-07-25 09:15:00,42.635,ft
2011-07-25 09:45:00,42.667,ft
2011-07-25 10:15:00,42.685,ft
2011-07-25 10:45:00,42.511,ft
2011-07-25 11:15:00,42.573,ft
2011-07-25 11:45:00,42.698,ft
2011-07-25 12:15:00,42.631,ft
2011-07-25 12:45:00,42.643,ft
2011-07-25 13:15:00,42.604,ft
2011-07-25 13:45:00,42.558,ft
2011-07-25 14:15:00,42.602,ft
2011-07-25 14:45:00,42.628,ft
2011-07-25 15:15:00,42.507,ft
2011-07-25 15:45:00,42.431,ft
2011-07-25 16:15:00,42.585,ft
2011-07-25 16:45:00,-328079.974,ft
2011-07-25 17:15:00,42.365,ft
2011-07-25 17:45:00,42.543,ft
2011-07-25 18:15:00,42.639,ft
2011-07-25 18:45:00,42.574,ft
2011-07-25 19:15:00,42.55,ft
2011-07-25 19:45:00,42.551,ft
2011-07-25 20:15:00,42.438,ft
2011-07-25 20:45:00,42.522,ft
2011-07-25 21:15:00,42.529,ft
2011-07-25 21:45:00,42.516,ft
2011-07-25 22:15:00,42.442,ft
2011-07-25 22:45:00,42.516,ft
2011-07-25 23:15:00,42.494,ft
2011-07-25 23:45:00,42.464,ft
2011-07-26 00:15:00,42.465,ft
2011-07-26 00:45:00,42.441,ft
2011-07-26 01:15:00,42.533,ft
2011-07-26 01:45:00,42.535,ft
2011-07-26 02:15:00,42.569,ft
2011-07-26 02:45:00,42.497,ft
2011-07-26 03:15:00,42.569,ft
2011-07-26 03:45:00,42.56,ft
2011-07-26 04:15:00,42.585,ft
2011-07-26 04:45:00,42.688,ft
2011-07-26 05:15:00,42.762,ft
2011-07-26 05:45:00,42.721,ft
2011-07-26 06:15:00,42.736,ft
2011-07-26 06:45:00,42.779,ft
2011-07-26 07:15:00,42.71,ft
2011-07-26 07:45:00,42.699,ft
2011-07-26 08:15:00,42.606,ft
2011-07-26 08:45:00,42.59,ft
2011-07-26 09:15:00,42.661,ft
2011-07-26 09:45:00,42.693,ft
2011-07-26 10:15:00,42.634,ft
2011-07-26 10:45:00,42.639,ft
2011-07-26 11:15:00,42.57,ft
2011-07-26 11:45:00,42.581,ft
2011-07-26 12:15:00,42.518,ft
2011-07-26 12:45:00,42.457,ft
2011-07-26 13:15:00,42.448,ft
2011-07-26 13:45:00,42.434,ft
2011-07-26 14:15:00,42.402,ft
2011-07-26 14:45:00,42.297,ft
2011-07-26 15:15:00,42.406,ft
2011-07-26 15:45:00,42.4,ft
2011-07-26 16:15:00,42.519,ft
2011-07-26 16:45:00,42.469,ft
2011-07-26 17:15:00,42.525,ft
2011-07-26 17:45:00,42.556,ft
2011-07-26 18:15:00,42.513,ft
2011-07-26 18:45:00,42.598,ft
2011-07-26 19:15:00,42.582,ft
2011-07-26 19:45:00,42.67,ft
2011-07-26 20:15:00,42.614,ft
2011-07-26 20:45:00,42.637,ft
2011-07-26 21:15:00,42.596,ft
2011-07-26 21:45:00,42.595,ft
2011-07-26 22:15:00,42.636,ft
2011-07-26 22:45:00,42.571,ft
2011-07-26 23:15:00,42.547,ft
2011-07-26 23:45:00,42.549,ft
2011-07-27 00:15:00,42.493,ft
2011-07-27 00:45:00,42.503,ft
2011-07-27 01:15:00,42.451,ft
2011-07-27 01:45:00,42.471,ft
2011-07-27 02:15:00,42.486,ft
2011-07-27 02:45:00,42.476,ft
2011-07-27 03:15:00,42.549,ft
2011-07-27 03:45:00,42.553,ft
2011-07-27 04:15:00,42.618,ft
2011-07-27 04:45:00,42.669,ft
2011-07-27 05:15:00,42.594,ft
2011-07-27 05:45:00,42.68,ft
2011-07-27 06:15:00,42.692,ft
2011-07-27 06:45:00,42.736,ft
2011-07-27 07:15:00,42.725,ft
2011-07-27 07:45:00,42.75,ft
2011-07-27 08:15:00,42.727,ft
2011-07-27 08:45:00,42.775,ft
2011-07-27 09:15:00,42.772,ft
2011-07-27 09:45:00,42.743,ft
2011-07-27 10:15:00,42.675,ft
2011-07-27 10:45:00,42.725,ft
2011-07-27 11:15:00,42.669,ft
2011-07-27 11:45:00,42.629,ft
2011-07-27 12:15:00,42.6,ft
2011-07-27 12:45:00,42.599,ft
2011-07-27 13:15:00,42.56,ft
2011-07-27 13:45:00,42.511,ft
2011-07-27 14:15:00,42.518,ft
2011-07-27 14:45:00,42.43,ft
2011-07-27 15:15:00,42.488,ft
2011-07-27 15:45:00,42.46,ft
2011-07-27 16:15:00,42.536,ft
2011-07-27 16:45:00,42.464,ft
2011-07-27 17:15:00,42.445,ft
2011-07-27 17:45:00,42.462,ft
2011-07-27 18:15:00,42.473,ft
2011-07-27 18:45:00,42.498,ft
2011-07-27 19:15:00,42.539,ft
2011-07-27 19:45:00,42.417,ft
2011-07-27 20:15:00,42.443,ft
2011-07-27 20:45:00,42.528,ft
2011-07-27 21:15:00,42.449,ft
2011-07-27 21:45:00,42.585,ft
2011-07-27 22:15:00,42.55,ft
2011-07-27 22:45:00,42.615,ft
2011-07-27 23:15:00,42.675,ft
2011-07-27 23:45:00,42.64,ft
2011-07-28 00:15:00,42.63,ft
2011-07-28 00:45:00,42.626,ft
2011-07-28 01:15:00,42.561,ft
2011-07-28 01:45:00,42.722,ft
2011-07-28 02:15:00,42.464,ft
2011-07-28 02:45:00,42.661,ft
2011-07-28 03:15:00,42.499,ft
2011-07-28 03:45:00,42.512,ft
2011-07-28 04:15:00,42.574,ft
2011-07-28 04:45:00,42.688,ft
2011-07-28 05:15:00,42.526,ft
2011-07-28 05:45:00,42.671,ft
2011-07-28 06:15:00,42.706,ft
2011-07-28 06:45:00,42.585,ft
2011-07-28 07:15:00,42.614,ft
2011-07-28 08:15:00,42.619,ft
2011-07-28 08:45:00,42.806,ft
2011-07-28 09:15:00,42.651,ft
2011-07-28 09:45:00,42.574,ft
2011-07-28 10:15:00,42.73,ft
2011-07-28 10:45:00,42.72,ft
2011-07-28 11:15:00,-328079.974,ft
2011-07-28 11:45:00,42.562,ft
2011-07-28 12:15:00,42.654,ft
2011-07-28 12:45:00,42.594,ft
2011-07-28 13:15:00,42.692,ft
2011-07-28 13:45:00,42.655,ft
2011-07-28 14:15:00,42.759,ft
2011-07-28 14:45:00,42.599,ft
2011-07-28 15:15:00,42.409,ft
2011-07-28 15:45:00,42.546,ft
2011-07-28 16:15:00,42.594,ft
2011-07-28 16:45:00,42.542,ft
2011-07-28 17:15:00,42.543,ft
2011-07-28 17:45:00,42.651,ft
2011-07-28 18:15:00,42.649,ft
2011-07-28 18:45:00,42.6,ft
2011-07-28 19:15:00,42.593,ft
2011-07-28 19:45:00,42.627,ft
2011-07-28 20:15:00,42.535,ft
2011-07-28 20:45:00,42.65,ft
2011-07-28 21:15:00,42.762,ft
2011-07-28 21:45:00,42.603,ft
2011-07-28 22:15:00,42.632,ft
2011-07-28 22:45:00,42.524,ft
2011-07-28 23:15:00,42.679,ft
2011-07-28 23:45:00,42.588,ft
2011-07-29 00:15:00,42.641,ft
2011-07-29 00:45:00,42.601,ft
2011-07-29 01:15:00,42.519,ft
2011-07-29 01:45:00,42.616,ft
2011-07-29 02:15:00,42.599,ft
2011-07-29 02:45:00,42.627,ft
2011-07-29 03:15:00,42.654,ft
2011-07-29 03:45:00,42.71,ft
2011-07-29 04:15:00,42.735,ft
2011-07-29 04:45:00,42.602,ft
2011-07-29 05:15:00,42.961,ft
2011-07-29 05:45:00,42.938,ft
2011-07-29 06:15:00,43.195,ft
2011-07-29 06:45:00,43.148,ft
2011-07-29 07:15:00,43.233,ft
2011-07-29 07:45:00,43.06,ft
2011-07-29 08:15:00,43.112,ft
2011-07-29 08:45:00,43.023,ft
2011-07-29 09:15:00,-328079.974,ft
2011-07-29 09:45:00,-328079.974,ft
2011-07-29 10:15:00,-328079.974,ft
2011-07-29 10:45:00,-328079.974,ft
2011-07-29 11:15:00,-328079.974,ft
2011-07-29 11:45:00,-328079.974,ft
2011-07-29 12:15:00,-328079.974,ft
2011-07-29 12:45:00,-328079.974,ft
2011-07-29 13:15:00,-328079.974,ft
2011-07-29 13:45:00,-328079.974,ft
2011-07-29 14:15:00,-328079.974,ft
2011-07-29 14:45:00,-328079.974,ft
2011-07-29 15:15:00,-328079.974,ft
2011-07-29 15:45:00,-328079.974,ft
2011-07-29 16:15:00,-328079.974,ft
2011-07-29 16:45:00,-328079.974,ft
2011-07-29 17:15:00,-328079.974,ft
2011-07-29 17:45:00,-328079.974,ft
2011-07-29 18:15:00,-328079.974,ft
2011-07-29 18:45:00,-328079.974,ft
2011-07-29 19:15:00,-328079.974,ft
2011-07-29 19:45:00,-328079.974,ft
2011-07-29 20:15:00,-328079.974,ft
2011-07-29 20:45:00,-328079.974,ft
2011-07-29 21:15:00,-328079.974,ft
2011-07-29 21:45:00,-328079.974,ft
2011-07-29 22:15:00,-328079.974,ft
2011-07-29 22:45:00,-328079.974,ft
2011-07-29 23:15:00,-328079.974,ft
2011-07-29 23:45:00,-328079.974,ft
